<0.00, 26, 37.971738, 23.758638, 38.291786, 0.000000, 46, 23.0>
<1.00, 26, 37.971745, 23.758645, 38.291786, 1.000000, 39, 19.5>
<2.00, 26, 37.971759, 23.758660, 38.291786, 2.000000, 54, 27.0>
<3.00, 26, 37.971780, 23.758682, 38.291786, 3.000000, 68, 34.0>
<4.00, 26, 37.971807, 23.758712, 39.779928, 4.000000, 57, 28.499999999999996>
<5.00, 26, 37.971833, 23.758758, 52.952756, 5.000000, 94, 47.0>
<6.00, 26, 37.971856, 23.758817, 62.749916, 5.893475, 71, 35.5>
<7.00, 26, 37.971867, 23.758882, 77.545323, 5.893475, 61, 30.5>
<8.00, 26, 37.971865, 23.758949, 91.801492, 5.893475, 90, 45.0>
<9.00, 26, 37.971855, 23.759015, 98.560890, 5.893475, 49, 24.5>
<10.00, 26, 37.971841, 23.759079, 105.427541, 5.893475, 82, 41.0>
<11.00, 26, 37.971824, 23.759143, 106.824175, 5.893475, 87, 43.5>
<12.00, 26, 37.971807, 23.759206, 106.824175, 5.893475, 80, 40.0>
<13.00, 26, 37.971790, 23.759270, 106.824175, 5.893475, 61, 30.5>
<14.00, 26, 37.971773, 23.759333, 106.824175, 5.893475, 91, 45.5>
<15.00, 26, 37.971756, 23.759397, 106.824175, 5.893475, 33, 16.5>
<16.00, 26, 37.971739, 23.759461, 106.953916, 5.893475, 55, 27.500000000000004>
<17.00, 26, 37.971722, 23.759524, 107.072269, 5.893475, 27, 13.5>
<18.00, 26, 37.971705, 23.759588, 106.914984, 5.893475, 58, 28.999999999999996>
<19.00, 26, 37.971689, 23.759652, 105.698069, 5.893475, 44, 22.0>
<20.00, 26, 37.971674, 23.759716, 105.698069, 5.893475, 32, 16.0>
<21.00, 26, 37.971658, 23.759780, 105.698069, 5.893475, 88, 44.0>
<22.00, 26, 37.971642, 23.759844, 105.698069, 5.893475, 70, 35.0>
<23.00, 26, 37.971624, 23.759907, 108.836598, 5.893475, 33, 16.5>
<24.00, 26, 37.971604, 23.759969, 109.674099, 5.893475, 54, 27.0>
<25.00, 26, 37.971585, 23.760031, 109.674099, 5.893475, 96, 48.0>
<26.00, 26, 37.971565, 23.760093, 111.125026, 5.893475, 35, 17.5>
<27.00, 26, 37.971543, 23.760154, 112.446075, 5.893475, 61, 30.5>
<28.00, 26, 37.971521, 23.760216, 112.446075, 5.893475, 78, 39.0>
<29.00, 26, 37.971499, 23.760277, 112.446075, 5.893475, 28, 14.000000000000002>
<30.00, 26, 37.971474, 23.760335, 117.866134, 5.893475, 67, 33.5>
<31.00, 26, 37.971447, 23.760394, 117.866134, 5.893475, 56, 28.000000000000004>
<32.00, 26, 37.971421, 23.760452, 117.866134, 5.893475, 80, 40.0>
<33.00, 26, 37.971395, 23.760510, 117.866134, 5.893475, 67, 33.5>
<34.00, 26, 37.971369, 23.760569, 117.866134, 5.893475, 84, 42.0>
<35.00, 26, 37.971343, 23.760627, 117.866134, 5.893475, 82, 41.0>
<36.00, 26, 37.971316, 23.760685, 117.883765, 5.893475, 94, 47.0>
<37.00, 26, 37.971290, 23.760744, 118.018841, 5.893475, 85, 42.5>
<38.00, 26, 37.971264, 23.760802, 118.018841, 5.893475, 40, 20.0>
<39.00, 26, 37.971237, 23.760860, 118.018841, 5.893475, 52, 26.0>
<40.00, 26, 37.971211, 23.760918, 118.018841, 5.893475, 49, 24.5>
<41.00, 26, 37.971184, 23.760976, 119.495421, 5.893475, 39, 19.5>
<42.00, 26, 37.971156, 23.761033, 119.495421, 5.893475, 97, 48.5>
<43.00, 26, 37.971129, 23.761090, 119.495421, 5.893475, 44, 22.0>
<44.00, 26, 37.971101, 23.761148, 119.495421, 5.893475, 64, 32.0>
<45.00, 26, 37.971074, 23.761205, 119.495421, 5.893475, 71, 35.5>
<46.00, 26, 37.971046, 23.761262, 119.495421, 5.893475, 59, 29.5>
<47.00, 26, 37.971019, 23.761320, 119.495421, 5.893475, 41, 20.5>
<48.00, 26, 37.970991, 23.761377, 119.947882, 5.893475, 42, 21.0>
<49.00, 26, 37.970963, 23.761434, 120.142714, 5.893475, 74, 37.0>
<50.00, 26, 37.970935, 23.761491, 120.142714, 5.893475, 40, 20.0>
<51.00, 26, 37.970907, 23.761548, 120.142714, 5.893475, 81, 40.5>
<52.00, 26, 37.970879, 23.761605, 120.142714, 5.893475, 64, 32.0>
<53.00, 26, 37.970851, 23.761662, 120.142714, 5.893475, 39, 19.5>
<54.00, 26, 37.970823, 23.761719, 120.142714, 5.893475, 37, 18.5>
<55.00, 26, 37.970795, 23.761776, 120.142714, 5.893475, 78, 39.0>
<56.00, 26, 37.970767, 23.761833, 120.142714, 5.893475, 38, 19.0>
<57.00, 26, 37.970739, 23.761890, 120.142714, 5.893475, 80, 40.0>
<58.00, 26, 37.970711, 23.761947, 120.142714, 5.893475, 100, 50.0>
<59.00, 26, 37.970683, 23.762003, 120.142714, 5.893475, 62, 31.0>
<60.00, 26, 37.970655, 23.762060, 120.591285, 5.893475, 44, 22.0>
<61.00, 26, 37.970626, 23.762116, 121.237956, 5.893475, 60, 30.0>
<62.00, 26, 37.970597, 23.762173, 121.237956, 5.893475, 29, 14.499999999999998>
<63.00, 26, 37.970568, 23.762229, 121.237956, 5.893475, 51, 25.5>
<64.00, 26, 37.970539, 23.762285, 121.237956, 5.893475, 80, 40.0>
<65.00, 26, 37.970510, 23.762342, 121.237956, 5.893475, 44, 22.0>
<66.00, 26, 37.970482, 23.762398, 120.995707, 5.893475, 92, 46.0>
<67.00, 26, 37.970453, 23.762454, 120.995707, 5.893475, 23, 11.5>
<68.00, 26, 37.970424, 23.762511, 120.995707, 5.893475, 67, 33.5>
<69.00, 26, 37.970396, 23.762567, 120.995707, 5.893475, 66, 33.0>
<70.00, 26, 37.970367, 23.762624, 120.664720, 5.893475, 74, 37.0>
<71.00, 26, 37.970339, 23.762680, 120.626749, 5.893475, 54, 27.0>
<72.00, 26, 37.970310, 23.762737, 120.626749, 5.893475, 97, 48.5>
<73.00, 26, 37.970282, 23.762794, 120.626749, 5.893475, 60, 30.0>
<74.00, 26, 37.970254, 23.762850, 120.572729, 5.893475, 98, 49.0>
<75.00, 26, 37.970225, 23.762907, 120.498704, 5.893475, 71, 35.5>
<76.00, 26, 37.970197, 23.762964, 120.498704, 5.893475, 85, 42.5>
<77.00, 26, 37.970169, 23.763021, 120.498704, 5.893475, 90, 45.0>
<78.00, 26, 37.970141, 23.763077, 120.498704, 5.893475, 44, 22.0>
<79.00, 26, 37.970112, 23.763134, 120.498704, 5.893475, 71, 35.5>
<80.00, 26, 37.970083, 23.763190, 121.857536, 5.893475, 55, 27.500000000000004>
<81.00, 26, 37.970051, 23.763244, 124.882005, 5.893475, 56, 28.000000000000004>
<82.00, 26, 37.970020, 23.763298, 124.882005, 5.893475, 87, 43.5>
<83.00, 26, 37.969988, 23.763352, 124.944199, 5.893475, 67, 33.5>
<84.00, 26, 37.969950, 23.763398, 134.875560, 5.893475, 29, 14.499999999999998>
<85.00, 26, 37.969911, 23.763444, 134.875560, 5.893475, 57, 28.499999999999996>
<86.00, 26, 37.969872, 23.763490, 134.875560, 5.893475, 83, 41.5>
<87.00, 26, 37.969834, 23.763536, 135.519993, 5.893475, 22, 11.0>
<88.00, 26, 37.969793, 23.763578, 138.830609, 5.893475, 81, 40.5>
<89.00, 26, 37.969752, 23.763621, 138.830609, 5.893475, 36, 18.0>
<90.00, 26, 37.969711, 23.763663, 138.837380, 5.893475, 28, 14.000000000000002>
<91.00, 26, 37.969670, 23.763706, 138.846030, 5.893475, 75, 37.5>
<92.00, 26, 37.969629, 23.763749, 138.846030, 5.893475, 76, 38.0>
<93.00, 26, 37.969588, 23.763791, 138.772414, 5.893475, 26, 13.0>
<94.00, 26, 37.969547, 23.763834, 138.567643, 5.893475, 50, 25.0>
<95.00, 26, 37.969506, 23.763877, 138.567643, 5.893475, 74, 37.0>
<96.00, 26, 37.969465, 23.763920, 138.567643, 5.893475, 67, 33.5>
<97.00, 26, 37.969424, 23.763963, 138.567643, 5.893475, 45, 22.5>
<98.00, 26, 37.969384, 23.764006, 138.567643, 5.893475, 69, 34.5>
<99.00, 26, 37.969343, 23.764048, 138.567643, 5.893475, 100, 50.0>
<100.00, 26, 37.969302, 23.764091, 138.567643, 5.893475, 59, 29.5>
<101.00, 26, 37.969261, 23.764134, 138.567643, 5.893475, 66, 33.0>
<102.00, 26, 37.969220, 23.764177, 138.567643, 5.893475, 56, 28.000000000000004>
<103.00, 26, 37.969180, 23.764220, 138.567643, 5.893475, 66, 33.0>
<104.00, 26, 37.969139, 23.764263, 138.567643, 5.893475, 62, 31.0>
<105.00, 26, 37.969098, 23.764306, 138.567643, 5.893475, 80, 40.0>
<106.00, 26, 37.969057, 23.764348, 138.567643, 5.893475, 87, 43.5>
<107.00, 26, 37.969016, 23.764391, 138.567643, 5.893475, 23, 11.5>
<108.00, 26, 37.968975, 23.764434, 138.567643, 5.893475, 96, 48.0>
<109.00, 26, 37.968935, 23.764477, 138.567643, 5.893475, 91, 45.5>
<110.00, 26, 37.968894, 23.764520, 138.104092, 5.893475, 60, 30.0>
<111.00, 26, 37.968854, 23.764564, 137.693011, 5.893475, 47, 23.5>
<112.00, 26, 37.968813, 23.764607, 137.693011, 5.893475, 28, 14.000000000000002>
<113.00, 26, 37.968773, 23.764651, 137.693011, 5.893475, 69, 34.5>
<114.00, 26, 37.968733, 23.764695, 137.693011, 5.893475, 89, 44.5>
<115.00, 26, 37.968693, 23.764738, 137.693011, 5.893475, 64, 32.0>
<116.00, 26, 37.968652, 23.764782, 137.693011, 5.893475, 47, 23.5>
<117.00, 26, 37.968612, 23.764826, 137.693011, 5.893475, 22, 11.0>
<118.00, 26, 37.968572, 23.764870, 136.689462, 5.893475, 68, 34.0>
<119.00, 26, 37.968535, 23.764917, 133.464413, 5.893475, 49, 24.5>
<120.00, 26, 37.968497, 23.764965, 133.464413, 5.893475, 83, 41.5>
<121.00, 26, 37.968459, 23.765012, 133.464413, 5.893475, 53, 26.5>
<122.00, 26, 37.968422, 23.765059, 133.464413, 5.893475, 78, 39.0>
<123.00, 26, 37.968385, 23.765108, 130.983241, 5.893475, 97, 48.5>
<124.00, 26, 37.968350, 23.765158, 130.726851, 5.893475, 52, 26.0>
<125.00, 26, 37.968314, 23.765207, 130.726851, 5.893475, 20, 10.0>
<126.00, 26, 37.968278, 23.765257, 130.726851, 5.893475, 86, 43.0>
<127.00, 26, 37.968243, 23.765307, 129.040255, 5.893475, 58, 28.999999999999996>
<128.00, 26, 37.968209, 23.765359, 127.780715, 5.893475, 60, 30.0>
<129.00, 26, 37.968176, 23.765411, 127.780715, 5.893475, 96, 48.0>
<130.00, 26, 37.968142, 23.765463, 127.506473, 5.893475, 64, 32.0>
<131.00, 26, 37.968112, 23.765518, 122.984432, 5.893475, 99, 49.5>
<132.00, 26, 37.968082, 23.765573, 122.984432, 5.893475, 47, 23.5>
<133.00, 26, 37.968051, 23.765628, 122.984432, 5.893475, 47, 23.5>
<134.00, 26, 37.968021, 23.765683, 122.984432, 5.893475, 84, 42.0>
<135.00, 26, 37.967993, 23.765740, 119.908604, 5.893475, 70, 35.0>
<136.00, 26, 37.967967, 23.765798, 117.778646, 5.893475, 59, 29.5>
<137.00, 26, 37.967941, 23.765857, 117.778646, 5.893475, 47, 23.5>
